period_type,date,pnl_usd,equity,peak,drawdown_usd,drawdown_pct
daily,2024-09-19 00:00:00+00:00,-90.0,-90.0,-90.0,0.0,0.0
daily,2024-09-24 00:00:00+00:00,221.3588208198987,131.3588208198987,131.3588208198987,0.0,0.0
daily,2024-09-25 00:00:00+00:00,-26.709502175892837,104.64931864400587,131.3588208198987,26.709502175892837,0.2033323838413049
daily,2024-10-01 00:00:00+00:00,439.23104563420657,543.8803642782125,543.8803642782125,0.0,0.0
daily,2024-10-10 00:00:00+00:00,-67.36933152106684,476.51103275714564,543.8803642782125,67.36933152106684,0.12386792380429686
daily,2024-10-11 00:00:00+00:00,626.3624302490074,1102.873463006153,1102.873463006153,0.0,0.0
daily,2024-10-15 00:00:00+00:00,76.23376623376512,1179.1072292399183,1179.1072292399183,0.0,0.0
daily,2024-10-16 00:00:00+00:00,-152.7713799507493,1026.335849289169,1179.1072292399183,152.7713799507494,0.1295652983564774
daily,2024-10-22 00:00:00+00:00,-54.7490510333195,971.5867982558494,1179.1072292399183,207.52043098406887,0.1759979294824964
daily,2024-10-23 00:00:00+00:00,174.90026019080628,1146.4870584466557,1179.1072292399183,32.62017079326256,0.027665143580105373
daily,2024-10-24 00:00:00+00:00,-45.34351145037753,1101.1435469962782,1179.1072292399183,77.96368224364005,0.06612094329529077
daily,2024-10-25 00:00:00+00:00,-90.0,1011.1435469962782,1179.1072292399183,167.96368224364005,0.14244987909362034
daily,2024-10-29 00:00:00+00:00,-24.776119402979695,986.3674275932985,1179.1072292399183,192.73980164661975,0.16346248828519575
daily,2024-10-30 00:00:00+00:00,30.0,1016.3674275932985,1179.1072292399183,162.73980164661975,0.13801950968575255
daily,2024-10-31 00:00:00+00:00,-49.436893666653475,966.930533926645,1179.1072292399183,212.17669531327329,0.1799469039385397
daily,2024-11-01 00:00:00+00:00,-49.62655601659941,917.3039779100457,1179.1072292399183,261.80325132987264,0.2220351506950199
daily,2024-11-05 00:00:00+00:00,35.63025210083606,952.9342300108817,1179.1072292399183,226.17299922903658,0.19181715930520865
daily,2024-11-06 00:00:00+00:00,-72.97761356226944,879.9566164486123,1179.1072292399183,299.150612791306,0.25370942130865054
daily,2024-11-07 00:00:00+00:00,-15.67044381490815,864.2861726337042,1179.1072292399183,314.82105660621414,0.2669995135295333
daily,2024-11-12 00:00:00+00:00,-90.0,774.2861726337042,1179.1072292399183,404.82105660621414,0.34332844932786294
daily,2024-11-13 00:00:00+00:00,147.37915407854635,921.6653267122505,1179.1072292399183,257.4419025276678,0.21833629388704642
daily,2024-11-14 00:00:00+00:00,321.69325074312894,1243.3585774553794,1243.3585774553794,0.0,0.0
daily,2024-11-19 00:00:00+00:00,-150.28771577258163,1093.0708616827978,1243.3585774553794,150.28771577258158,0.12087238428045105
daily,2024-11-20 00:00:00+00:00,179.63559190103234,1272.7064535838301,1272.7064535838301,0.0,0.0
daily,2024-11-21 00:00:00+00:00,-125.44776119403241,1147.2586923897977,1272.7064535838301,125.44776119403241,0.09856771044162028
daily,2024-11-22 00:00:00+00:00,-149.43286480957627,997.8258275802215,1272.7064535838301,274.88062600360865,0.21598116771512302
daily,2024-11-27 00:00:00+00:00,631.6269937418184,1629.4528213220399,1629.4528213220399,0.0,0.0
daily,2024-11-28 00:00:00+00:00,85.00533962621986,1714.4581609482598,1714.4581609482598,0.0,0.0
daily,2024-11-29 00:00:00+00:00,35.04648074369323,1749.504641691953,1749.504641691953,0.0,0.0
daily,2024-12-02 00:00:00+00:00,-90.0,1659.504641691953,1749.504641691953,90.0,0.0514431330190474
daily,2024-12-03 00:00:00+00:00,-270.0,1389.504641691953,1749.504641691953,360.0,0.2057725320761896
daily,2024-12-04 00:00:00+00:00,-248.31790123456688,1141.1867404573863,1749.504641691953,608.3179012345668,0.3477086523453062
daily,2024-12-05 00:00:00+00:00,-42.39600665557275,1098.7907338018135,1749.504641691953,650.7139078901396,0.37194180134374005
daily,2024-12-10 00:00:00+00:00,216.61259780946423,1315.4033316112777,1749.504641691953,434.1013100806754,0.24812812709136584
daily,2024-12-11 00:00:00+00:00,270.0,1585.4033316112777,1749.504641691953,164.10131008067538,0.09379872803422364
daily,2024-12-12 00:00:00+00:00,454.38172856983743,2039.785060181115,2039.785060181115,0.0,0.0
daily,2024-12-13 00:00:00+00:00,196.61201179071213,2236.3970719718272,2236.3970719718272,0.0,0.0
daily,2024-12-17 00:00:00+00:00,-54.861913937060464,2181.535158034767,2236.3970719718272,54.86191393706031,0.0245313833686469
daily,2024-12-18 00:00:00+00:00,146.58931462492856,2328.1244726596956,2328.1244726596956,0.0,0.0
daily,2024-12-19 00:00:00+00:00,180.11494252873504,2508.2394151884305,2508.2394151884305,0.0,0.0
daily,2024-12-20 00:00:00+00:00,233.9963614311696,2742.2357766196,2742.2357766196,0.0,0.0
daily,2024-12-24 00:00:00+00:00,-90.0,2652.2357766196,2742.2357766196,90.0,0.03281993502066569
daily,2024-12-27 00:00:00+00:00,132.08647114295258,2784.3222477625527,2784.3222477625527,0.0,0.0
daily,2024-12-31 00:00:00+00:00,154.14638783270138,2938.468635595254,2938.468635595254,0.0,0.0
daily,2025-01-03 00:00:00+00:00,-111.0604332953259,2827.4082022999282,2938.468635595254,111.06043329532577,0.03779534412924844
daily,2025-01-07 00:00:00+00:00,179.9764705882323,3007.3846728881604,3007.3846728881604,0.0,0.0
daily,2025-01-08 00:00:00+00:00,-133.4880998829521,2873.896573005208,3007.3846728881604,133.48809988295216,0.0443867726953453
daily,2025-01-09 00:00:00+00:00,197.15941542079673,3071.055988426005,3071.055988426005,0.0,0.0
daily,2025-01-14 00:00:00+00:00,-84.25554016620431,2986.8004482598008,3071.055988426005,84.25554016620436,0.027435364410072993
daily,2025-01-15 00:00:00+00:00,-31.25996810207426,2955.5404801577265,3071.055988426005,115.51550826827861,0.03761426320575916
daily,2025-01-16 00:00:00+00:00,28.047650562541868,2983.5881307202685,3071.055988426005,87.4678577057366,0.02848136212279416
daily,2025-01-17 00:00:00+00:00,-174.18426103646968,2809.403869683799,3071.055988426005,261.6521187422063,0.08519939712213118
daily,2025-01-21 00:00:00+00:00,170.08881363901676,2979.4926833228155,3071.055988426005,91.56330510318958,0.029814925370383143
daily,2025-01-23 00:00:00+00:00,-25.617402431218572,2953.875280891597,3071.055988426005,117.18070753440816,0.038156486881395564
daily,2025-01-24 00:00:00+00:00,-78.25978595514316,2875.6154949364536,3071.055988426005,195.4404934895515,0.06363950843817724
daily,2025-01-29 00:00:00+00:00,-319.3635193276226,2556.251975608831,3071.055988426005,514.8040128171742,0.16763094347915958
daily,2025-01-30 00:00:00+00:00,-270.0,2286.251975608831,3071.055988426005,784.8040128171742,0.25554858516904033
daily,2025-01-31 00:00:00+00:00,-180.0,2106.251975608831,3071.055988426005,964.8040128171742,0.31416034629562745
daily,2025-02-04 00:00:00+00:00,193.17681584739736,2299.4287914562283,3071.055988426005,771.6271969697768,0.2512579385976143
daily,2025-02-05 00:00:00+00:00,-16.218968809678838,2283.2098226465496,3071.055988426005,787.8461657794555,0.25653917373979457
daily,2025-02-06 00:00:00+00:00,270.0,2553.2098226465496,3071.055988426005,517.8461657794555,0.16862153204991387
daily,2025-02-07 00:00:00+00:00,-47.6078028747431,2505.6020197718067,3071.055988426005,565.4539686541984,0.1841236274380032
daily,2025-02-12 00:00:00+00:00,-90.0,2415.6020197718067,3071.055988426005,655.4539686541984,0.21342950800129679
daily,2025-02-13 00:00:00+00:00,30.0,2445.6020197718067,3071.055988426005,625.4539686541984,0.2036608811468656
daily,2025-02-14 00:00:00+00:00,80.60491493383819,2526.206934705645,3071.055988426005,544.8490537203602,0.17741423659280445
daily,2025-02-17 00:00:00+00:00,151.12871287128633,2677.3356475769315,3071.055988426005,393.72034084907364,0.12820356982513542
daily,2025-02-18 00:00:00+00:00,-90.0,2587.3356475769315,3071.055988426005,483.72034084907364,0.157509450388429
daily,2025-02-19 00:00:00+00:00,-150.51282051282027,2436.822827064111,3071.055988426005,634.233161361894,0.20651956973501961
daily,2025-02-20 00:00:00+00:00,67.84031524508147,2504.6631423091926,3071.055988426005,566.3928461168125,0.1844293455578136
daily,2025-02-25 00:00:00+00:00,-59.60851063830907,2445.0546316708837,3071.055988426005,626.0013567551214,0.20383912215028133
daily,2025-02-27 00:00:00+00:00,67.94896030245359,2513.0035919733373,3071.055988426005,558.0523964526678,0.18171352087224044
daily,2025-02-28 00:00:00+00:00,-30.0,2483.0035919733373,3071.055988426005,588.0523964526678,0.19148214772667163
daily,2025-03-03 00:00:00+00:00,-30.36058913153919,2452.643002841798,3071.055988426005,618.412985584207,0.20136818993689515
daily,2025-03-04 00:00:00+00:00,-84.38761776581656,2368.2553850759814,3071.055988426005,702.8006033500237,0.22884656157318287
daily,2025-03-05 00:00:00+00:00,-34.93014717313069,2333.325237902851,3071.055988426005,737.7307505231543,0.24022054736333875
daily,2025-03-06 00:00:00+00:00,13.08008213552681,2346.405320038378,3071.055988426005,724.6506683876273,0.23596139930976295
daily,2025-03-11 00:00:00+00:00,-60.0,2286.405320038378,3071.055988426005,784.6506683876273,0.25549865301862534
daily,2025-03-12 00:00:00+00:00,-120.0,2166.405320038378,3071.055988426005,904.6506683876273,0.29457316043635007
daily,2025-03-13 00:00:00+00:00,-0.7579694762738569,2165.647350562104,3071.055988426005,905.4086378639013,0.29481997113570907
daily,2025-03-14 00:00:00+00:00,-71.28139534883472,2094.365955213269,3071.055988426005,976.6900332127361,0.3180306828965742
daily,2025-03-18 00:00:00+00:00,-90.0,2004.365955213269,3071.055988426005,1066.6900332127361,0.3473365634598678
daily,2025-03-19 00:00:00+00:00,540.0,2544.365955213269,3071.055988426005,526.6900332127361,0.17150128008010634
daily,2025-03-20 00:00:00+00:00,270.0,2814.365955213269,3071.055988426005,256.6900332127361,0.08358363839022562
daily,2025-03-21 00:00:00+00:00,217.3023167208988,3031.668271934168,3071.055988426005,39.38771649183718,0.0128254635018961
daily,2025-03-25 00:00:00+00:00,-180.0,2851.668271934168,3071.055988426005,219.38771649183718,0.07143722462848325
daily,2025-03-27 00:00:00+00:00,-64.50018580453367,2787.168086129634,3071.055988426005,283.88790229637107,0.09243983286734896
daily,2025-03-28 00:00:00+00:00,-30.0,2757.168086129634,3071.055988426005,313.88790229637107,0.10220845972178015
daily,2025-03-31 00:00:00+00:00,-14.381551362678321,2742.786534766956,3071.055988426005,328.2694536590493,0.10689139335010815
daily,2025-04-01 00:00:00+00:00,-33.629171461451435,2709.1573633055045,3071.055988426005,361.8986251205006,0.11784175426446163
daily,2025-04-02 00:00:00+00:00,150.0,2859.1573633055045,3071.055988426005,211.89862512050058,0.06899861999230567
daily,2025-04-03 00:00:00+00:00,375.24547803617685,3234.4028413416813,3234.4028413416813,0.0,0.0
daily,2025-04-08 00:00:00+00:00,158.86328855636833,3393.2661298980497,3393.2661298980497,0.0,0.0
daily,2025-04-09 00:00:00+00:00,-90.0,3303.2661298980497,3393.2661298980497,90.0,0.02652311859862994
daily,2025-04-10 00:00:00+00:00,-360.0,2943.2661298980497,3393.2661298980497,450.0,0.1326155929931497
daily,2025-04-11 00:00:00+00:00,-65.67608917383073,2877.590040724219,3393.2661298980497,515.6760891738309,0.1519704230181687
daily,2025-04-15 00:00:00+00:00,-180.0,2697.590040724219,3393.2661298980497,695.6760891738309,0.2050166602154286
daily,2025-04-16 00:00:00+00:00,226.85641126650006,2924.4464519907187,3393.2661298980497,468.81967790733097,0.138161776872307
daily,2025-04-17 00:00:00+00:00,-90.0,2834.4464519907187,3393.2661298980497,558.819677907331,0.16468489547093693
daily,2025-04-18 00:00:00+00:00,-53.90243902438632,2780.5440129663325,3393.2661298980497,612.7221169317172,0.1805700152820393
daily,2025-04-22 00:00:00+00:00,64.92075557775497,2845.4647685440873,3393.2661298980497,547.8013613539624,0.16143778306313422
daily,2025-04-23 00:00:00+00:00,241.88450497910262,3087.34927352319,3393.2661298980497,305.9168563748599,0.09015410069944944
daily,2025-04-24 00:00:00+00:00,7.777777777781401,3095.1270513009713,3393.2661298980497,298.1390785970784,0.08786197933907293
daily,2025-04-25 00:00:00+00:00,-79.6738376127671,3015.4532136882044,3393.2661298980497,377.8129162098453,0.11134196427475514
daily,2025-04-30 00:00:00+00:00,60.0,3075.4532136882044,3393.2661298980497,317.8129162098453,0.09365988520900186
daily,2025-05-01 00:00:00+00:00,29.403899721449882,3104.857113409654,3393.2661298980497,288.40901648839554,0.08499451721373258
daily,2025-05-02 00:00:00+00:00,-32.95712441394249,3071.8999889957117,3393.2661298980497,321.366140902338,0.09470702520818589
daily,2025-05-06 00:00:00+00:00,-182.83546085033618,2889.0645281453753,3393.2661298980497,504.2016017526744,0.14858887645450405
daily,2025-05-07 00:00:00+00:00,0.0,2889.0645281453753,3393.2661298980497,504.2016017526744,0.14858887645450405
daily,2025-05-08 00:00:00+00:00,96.78671918965098,2985.8512473350265,3393.2661298980497,407.4148825630232,0.12006570276739947
daily,2025-05-09 00:00:00+00:00,176.86943620176493,3162.7206835367915,3393.2661298980497,230.5454463612582,0.0679420468468192
daily,2025-05-13 00:00:00+00:00,37.4190177638421,3200.1397013006335,3393.2661298980497,193.12642859741618,0.056914613002434514
daily,2025-05-14 00:00:00+00:00,71.03007037747597,3271.1697716781096,3393.2661298980497,122.09635821994016,0.03598195766142531
daily,2025-05-15 00:00:00+00:00,246.42971359455953,3517.599485272669,3517.599485272669,0.0,0.0
daily,2025-05-16 00:00:00+00:00,412.45803188874163,3930.0575171614105,3930.0575171614105,0.0,0.0
daily,2025-05-20 00:00:00+00:00,207.13147410358775,4137.188991264999,4137.188991264999,0.0,0.0
daily,2025-05-22 00:00:00+00:00,-90.0,4047.1889912649985,4137.188991264999,90.0,0.02175390106422993
daily,2025-05-27 00:00:00+00:00,-90.0,3957.1889912649985,4137.188991264999,180.0,0.04350780212845986
daily,2025-05-28 00:00:00+00:00,-115.5012277143155,3841.687763550683,4137.188991264999,295.5012277143155,0.07142560524506332
daily,2025-05-30 00:00:00+00:00,-90.0,3751.687763550683,4137.188991264999,385.5012277143155,0.09317950630929325
daily,2025-06-03 00:00:00+00:00,13.033707865166868,3764.72147141585,4137.188991264999,372.46751984914863,0.09002912862708308
daily,2025-06-05 00:00:00+00:00,-179.40136983118842,3585.3201015846616,4137.188991264999,551.8688896803369,0.13339223585036078
daily,2025-06-06 00:00:00+00:00,243.15110466054762,3828.471206245209,4137.188991264999,308.7177850197895,0.07462017946765229
daily,2025-06-10 00:00:00+00:00,-90.0,3738.471206245209,4137.188991264999,398.7177850197895,0.09637408053188222
daily,2025-06-12 00:00:00+00:00,381.9718792866935,4120.443085531902,4137.188991264999,16.74590573309615,0.004047653072763272
daily,2025-06-17 00:00:00+00:00,180.0,4300.443085531902,4300.443085531902,0.0,0.0
daily,2025-06-25 00:00:00+00:00,90.0,4390.443085531902,4390.443085531902,0.0,0.0
daily,2025-06-26 00:00:00+00:00,-21.28547579298375,4369.157609738919,4390.443085531902,21.28547579298356,0.004848138417538517
daily,2025-06-27 00:00:00+00:00,48.40675284614492,4417.5643625850635,4417.5643625850635,0.0,0.0
daily,2025-07-01 00:00:00+00:00,201.56862745098118,4619.132990036044,4619.132990036044,0.0,0.0
daily,2025-07-02 00:00:00+00:00,-90.0,4529.132990036044,4619.132990036044,90.0,0.019484175968550694
daily,2025-07-04 00:00:00+00:00,-90.0,4439.132990036044,4619.132990036044,180.0,0.03896835193710139
daily,2025-07-08 00:00:00+00:00,261.3228894691028,4700.455879505147,4700.455879505147,0.0,0.0
daily,2025-07-11 00:00:00+00:00,324.8878440987922,5025.343723603939,5025.343723603939,0.0,0.0
daily,2025-07-15 00:00:00+00:00,668.8325409403155,5694.176264544254,5694.176264544254,0.0,0.0
daily,2025-07-16 00:00:00+00:00,29.915682967958446,5724.091947512213,5724.091947512213,0.0,0.0
daily,2025-07-17 00:00:00+00:00,64.27883723327261,5788.370784745485,5788.370784745485,0.0,0.0
daily,2025-07-18 00:00:00+00:00,162.11538767493553,5950.486172420421,5950.486172420421,0.0,0.0
daily,2025-07-23 00:00:00+00:00,211.41334730959713,6161.899519730018,6161.899519730018,0.0,0.0
daily,2025-07-24 00:00:00+00:00,138.76003380446434,6300.659553534482,6300.659553534482,0.0,0.0
daily,2025-07-25 00:00:00+00:00,305.7996030768382,6606.45915661132,6606.45915661132,0.0,0.0
daily,2025-07-31 00:00:00+00:00,116.55883388670836,6723.017990498029,6723.017990498029,0.0,0.0
daily,2025-08-01 00:00:00+00:00,-90.0,6633.017990498029,6723.017990498029,90.0,0.013386845034060808
daily,2025-08-05 00:00:00+00:00,-1.8649929550439488,6631.152997542985,6723.017990498029,91.86499295504382,0.013664249163825104
daily,2025-08-06 00:00:00+00:00,118.12499999999956,6749.277997542985,6749.277997542985,0.0,0.0
daily,2025-08-07 00:00:00+00:00,345.9080346999844,7095.186032242969,7095.186032242969,0.0,0.0
daily,2025-08-08 00:00:00+00:00,-237.08653026429064,6858.099501978679,7095.186032242969,237.08653026429056,0.033415125295783325
daily,2025-08-12 00:00:00+00:00,-45.940594059402095,6812.158907919276,7095.186032242969,283.027124323693,0.039890021634037535
daily,2025-08-13 00:00:00+00:00,-150.0,6662.158907919276,7095.186032242969,433.027124323693,0.061031116359157964
daily,2025-08-14 00:00:00+00:00,-39.8514578585208,6622.307450060755,7095.186032242969,472.8785821822139,0.06664780599596554
daily,2025-08-15 00:00:00+00:00,173.1949114039099,6795.502361464665,7095.186032242969,299.6836707783041,0.042237605809972885
daily,2025-08-20 00:00:00+00:00,-90.0,6705.502361464665,7095.186032242969,389.6836707783041,0.05492226264504514
daily,2025-08-21 00:00:00+00:00,-110.61929337038548,6594.88306809428,7095.186032242969,500.30296414868917,0.07051301570883979
daily,2025-08-22 00:00:00+00:00,-287.3717567835212,6307.511311310759,7095.186032242969,787.6747209322102,0.11101537258540438
daily,2025-08-26 00:00:00+00:00,42.95763663980302,6350.468947950562,7095.186032242969,744.717084292407,0.10496089614960849
daily,2025-08-27 00:00:00+00:00,384.5030172946672,6734.9719652452295,7095.186032242969,360.2140669977398,0.05076879807813396
daily,2025-08-28 00:00:00+00:00,-221.9612794612753,6513.010685783955,7095.186032242969,582.1753464590147,0.08205216097413223
daily,2025-08-29 00:00:00+00:00,174.00239092542625,6687.013076709381,7095.186032242969,408.1729555335887,0.057528154114453126
daily,2025-09-02 00:00:00+00:00,208.47844838852956,6895.49152509791,7095.186032242969,199.6945071450591,0.028145069944266222
daily,2025-09-03 00:00:00+00:00,574.6244365152415,7470.115961613152,7470.115961613152,0.0,0.0
daily,2025-09-04 00:00:00+00:00,-135.34562211981793,7334.770339493334,7470.115961613152,135.34562211981756,0.018118275916374132
daily,2025-09-05 00:00:00+00:00,-60.0,7274.770339493334,7470.115961613152,195.34562211981756,0.026150279744470418
daily,2025-09-09 00:00:00+00:00,-74.26452410383908,7200.505815389495,7470.115961613152,269.61014622365656,0.03609182877603348
daily,2025-09-10 00:00:00+00:00,-61.5458937197995,7138.959921669696,7470.115961613152,331.15603994345565,0.0443307763420507
daily,2025-09-11 00:00:00+00:00,-4.956933677862153,7134.002987991834,7470.115961613152,336.1129736213179,0.04499434484665419
daily,2025-09-12 00:00:00+00:00,-90.0,7044.002987991834,7470.115961613152,426.1129736213179,0.05704235058879861
daily,2025-09-15 00:00:00+00:00,-23.30942622951494,7020.6935617623185,7470.115961613152,449.42239985083324,0.0601627072672352
daily,2025-09-17 00:00:00+00:00,78.09174311926472,7098.785304881583,7470.115961613152,371.3306567315685,0.049708820939291104
daily,2025-09-18 00:00:00+00:00,-165.5199476782225,6933.2653572033605,7470.115961613152,536.8506044097912,0.07186643516225413
daily,2025-09-19 00:00:00+00:00,-178.78378378378076,6754.48157341958,7470.115961613152,715.6343881935718,0.0957996357581352
daily,2025-09-23 00:00:00+00:00,30.0,6784.48157341958,7470.115961613152,685.6343881935718,0.09178363384408705
daily,2025-09-24 00:00:00+00:00,260.7797093928375,7045.261282812417,7470.115961613152,424.8546788007343,0.056873906775201925
daily,2025-09-25 00:00:00+00:00,849.5252164155438,7894.786499227961,7894.786499227961,0.0,0.0
daily,2025-09-26 00:00:00+00:00,177.5000000000003,8072.286499227961,8072.286499227961,0.0,0.0
daily,2025-09-30 00:00:00+00:00,204.58702064896374,8276.873519876925,8276.873519876925,0.0,0.0
daily,2025-10-01 00:00:00+00:00,137.02470741222402,8413.898227289148,8413.898227289148,0.0,0.0
daily,2025-10-02 00:00:00+00:00,38.06818181818342,8451.966409107332,8451.966409107332,0.0,0.0
daily,2025-10-03 00:00:00+00:00,-90.0,8361.966409107332,8451.966409107332,90.0,0.010648409570466514
daily,2025-10-07 00:00:00+00:00,696.454532393653,9058.420941500985,9058.420941500985,0.0,0.0
daily,2025-10-09 00:00:00+00:00,16.506824338281888,9074.927765839266,9074.927765839266,0.0,0.0
daily,2025-10-10 00:00:00+00:00,-180.0,8894.927765839266,9074.927765839266,180.0,0.01983486862315022
daily,2025-10-14 00:00:00+00:00,-270.0,8624.927765839266,9074.927765839266,450.0,0.04958717155787556
daily,2025-10-17 00:00:00+00:00,171.96765584291887,8796.895421682184,9074.927765839266,278.03234415708175,0.03063741677412336
daily,2025-10-21 00:00:00+00:00,159.9317406143395,8956.827162296524,9074.927765839266,118.10060354274174,0.013013944197694622
daily,2025-10-22 00:00:00+00:00,-90.0,8866.827162296524,9074.927765839266,208.10060354274174,0.022931378509269733
daily,2025-10-23 00:00:00+00:00,-101.48989898990612,8765.337263306617,9074.927765839266,309.5905025326483,0.034114927470611865
daily,2025-10-24 00:00:00+00:00,-80.33161622666017,8685.005647079957,9074.927765839266,389.92211875930843,0.04296696666028479
daily,2025-10-28 00:00:00+00:00,42.479488970628594,8727.485136050585,9074.927765839266,347.4426297886803,0.03828599397744607
daily,2025-10-29 00:00:00+00:00,300.0,9027.485136050585,9074.927765839266,47.44262978868028,0.005227879605529036
daily,2025-10-30 00:00:00+00:00,342.0500926371063,9369.535228687691,9369.535228687691,0.0,0.0
daily,2025-10-31 00:00:00+00:00,12.536550032191759,9382.071778719883,9382.071778719883,0.0,0.0
daily,2025-11-05 00:00:00+00:00,-15.771230502597772,9366.300548217285,9382.071778719883,15.771230502597973,0.00168099657245959
daily,2025-11-06 00:00:00+00:00,-30.0,9336.300548217285,9382.071778719883,45.77123050259797,0.004878584558094602
daily,2025-11-07 00:00:00+00:00,-240.0,9096.300548217285,9382.071778719883,285.771230502598,0.030459288443174696
daily,2025-11-11 00:00:00+00:00,210.44843129859422,9306.74897951588,9382.071778719883,75.32279920400288,0.0080283759259706
daily,2025-11-13 00:00:00+00:00,222.326639702765,9529.075619218645,9529.075619218645,0.0,0.0
daily,2025-11-19 00:00:00+00:00,92.18282159465214,9621.258440813297,9621.258440813297,0.0,0.0
daily,2025-11-20 00:00:00+00:00,-90.0,9531.258440813297,9621.258440813297,90.0,0.009354285674129775
daily,2025-11-21 00:00:00+00:00,-90.0,9441.258440813297,9621.258440813297,180.0,0.01870857134825955
